Order ID,Order Date,Customer ID,Customer Name,Email,Product Category,Product Name,Unit Price,Quantity,Discount,Sales Amount,Profit,Payment Method,Country,State,Region
ORD-500971,2025-03-11,C-2024,User Name 2024,user_2024@example.com,Books,Sci-Fi Trilogy,34.99,2,0.0,69.98,22.56,Credit Card,United States,Pennsylvania,North America
ORD-500972,2025-05-28,C-2054,User Name 2054,user_2054@example.com,Books,Cookbook,19.99,2,0.0,39.98,11.62,PayPal,United States,New York,North America
ORD-500973,2025-03-04,C-2103,User Name 2103,user_2103@example.com,Books,Cookbook,19.99,1,0.0,19.99,5.0,Apple Pay,United States,California,North America
ORD-500974,2025-03-29,C-2042,User Name 2042,user_2042@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,16.63,PayPal,United States,New York,North America
ORD-500975,2026-04-24,C-2141,User Name 2141,user_2141@example.com,Office Supplies,Sticky Notes,3.99,2,0.1,7.18,1.73,Credit Card,United States,Washington,North America
ORD-500976,2025-09-09,C-2001,User Name 2001,user_2001@example.com,Books,Cookbook,19.99,1,0.0,19.99,7.59,Debit Card,United States,Washington,North America
ORD-500977,2026-06-18,C-2138,User Name 2138,user_2138@example.com,Office Supplies,Desk Organizer,19.99,3,0.0,59.97,15.03,Stripe,United States,New York,North America
ORD-500978,2025-06-16,C-2196,User Name 2196,user_2196@example.com,Office Supplies,Gel Pens,5.99,1,0.1,5.39,1.84,Debit Card,United States,Ohio,North America
ORD-500979,2025-03-04,C-2110,User Name 2110,user_2110@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,2.79,Debit Card,United States,Georgia,North America
ORD-500980,2025-03-21,C-2140,User Name 2140,user_2140@example.com,Home Decor,Scented Candle,12.99,3,0.1,35.07,9.79,Apple Pay,United States,Washington,North America
ORD-500981,2025-04-14,C-2156,User Name 2156,user_2156@example.com,Books,Cookbook,19.99,1,0.0,19.99,8.66,PayPal,United States,Texas,North America
ORD-500982,2025-04-22,C-2124,User Name 2124,user_2124@example.com,Books,Cookbook,19.99,1,0.0,19.99,6.35,Apple Pay,United States,Georgia,North America
ORD-500983,2026-03-14,C-2027,User Name 2027,user_2027@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,6.95,PayPal,United States,California,North America
ORD-500984,2026-02-24,C-2125,User Name 2125,user_2125@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,21.49,Apple Pay,United States,Pennsylvania,North America
ORD-500985,2026-05-26,C-2123,User Name 2123,user_2123@example.com,Home Decor,Indoor Plant,22.99,2,0.2,36.78,8.51,Debit Card,United States,Washington,North America
ORD-500986,2026-02-10,C-2189,User Name 2189,user_2189@example.com,Books,Cookbook,19.99,1,0.0,19.99,5.07,Apple Pay,United States,Ohio,North America
ORD-500987,2025-04-28,C-2032,User Name 2032,user_2032@example.com,Books,Cookbook,19.99,1,0.0,19.99,4.78,Stripe,United States,Pennsylvania,North America
ORD-500988,2025-02-11,C-2139,User Name 2139,user_2139@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,14.56,Credit Card,United States,Georgia,North America
ORD-500989,2026-02-22,C-2104,User Name 2104,user_2104@example.com,Books,Cookbook,19.99,1,0.2,15.99,7.2,Apple Pay,United States,New York,North America
ORD-500990,2025-02-13,C-2092,User Name 2092,user_2092@example.com,Electronics,USB-C Hub,39.99,3,0.0,119.97,59.24,Apple Pay,United States,New York,North America
ORD-500991,2025-09-13,C-2075,User Name 2075,user_2075@example.com,Office Supplies,Notebook,8.99,2,0.0,17.98,5.33,Apple Pay,United States,Georgia,North America
ORD-500992,2025-10-10,C-2003,User Name 2003,user_2003@example.com,Books,Cookbook,19.99,1,0.0,19.99,6.71,Credit Card,United States,Washington,North America
ORD-500993,2026-01-31,C-2029,User Name 2029,user_2029@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,6.72,Stripe,United States,Georgia,North America
ORD-500994,2025-11-01,C-2066,User Name 2066,user_2066@example.com,Books,Biography,24.99,1,0.2,19.99,9.82,Stripe,United States,Pennsylvania,North America
ORD-500995,2025-02-25,C-2098,User Name 2098,user_2098@example.com,Electronics,Webcam,59.99,1,0.0,59.99,14.49,Credit Card,United States,California,North America
ORD-500996,2026-01-27,C-2097,User Name 2097,user_2097@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,21.16,Credit Card,United States,Texas,North America
ORD-500997,2025-07-19,C-2098,User Name 2098,user_2098@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,9.76,Credit Card,United States,Pennsylvania,North America
ORD-500998,2025-03-08,C-2120,User Name 2120,user_2120@example.com,Office Supplies,Gel Pens,5.99,2,0.0,11.98,5.35,Debit Card,United States,New York,North America
ORD-500999,2025-02-24,C-2055,User Name 2055,user_2055@example.com,Home Decor,Wall Art,49.99,2,0.1,89.98,32.07,Apple Pay,United States,Ohio,North America
ORD-501000,2026-06-21,C-2141,User Name 2141,user_2141@example.com,Books,Sci-Fi Trilogy,34.99,1,0.2,27.99,9.18,Credit Card,United States,Washington,North America
ORD-501001,2025-12-30,C-2163,User Name 2163,user_2163@example.com,Books,Cookbook,19.99,1,0.0,19.99,9.49,Stripe,United States,Texas,North America
ORD-501002,2025-09-25,C-2016,User Name 2016,user_2016@example.com,Electronics,Wireless Mouse,29.99,1,0.1,26.99,10.67,Debit Card,United States,California,North America
ORD-501003,2025-11-17,C-2057,User Name 2057,user_2057@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,10.31,Stripe,United States,Pennsylvania,North America
ORD-501004,2025-02-24,C-2172,User Name 2172,user_2172@example.com,Home Decor,Indoor Plant,22.99,1,0.2,18.39,8.79,PayPal,United States,New York,North America
ORD-501005,2025-10-19,C-2000,User Name 2000,user_2000@example.com,Books,Biography,24.99,1,0.0,24.99,10.55,PayPal,United States,Washington,North America
ORD-501006,2025-02-21,C-2094,User Name 2094,user_2094@example.com,Electronics,USB-C Hub,39.99,2,0.0,79.98,30.38,Apple Pay,United States,Ohio,North America
ORD-501007,2025-04-21,C-2069,User Name 2069,user_2069@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,9.88,Stripe,United States,New York,North America
ORD-501008,2025-09-25,C-2187,User Name 2187,user_2187@example.com,Office Supplies,Gel Pens,5.99,2,0.1,10.78,2.88,PayPal,United States,New York,North America
ORD-501009,2026-03-24,C-2026,User Name 2026,user_2026@example.com,Electronics,USB-C Hub,39.99,2,0.0,79.98,16.0,PayPal,United States,California,North America
ORD-501010,2025-04-20,C-2063,User Name 2063,user_2063@example.com,Home Decor,Throw Pillow,15.99,3,0.0,47.97,14.16,Apple Pay,United States,Florida,North America
ORD-501011,2025-06-01,C-2187,User Name 2187,user_2187@example.com,Electronics,Monitor,189.99,1,0.0,189.99,84.09,PayPal,United States,New York,North America
ORD-501012,2025-07-28,C-2091,User Name 2091,user_2091@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,6.41,Stripe,United States,New York,North America
ORD-501013,2025-04-10,C-2008,User Name 2008,user_2008@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,11.4,Debit Card,United States,Georgia,North America
ORD-501014,2026-06-17,C-2093,User Name 2093,user_2093@example.com,Home Decor,Desk Lamp,34.99,1,0.1,31.49,10.61,Debit Card,United States,California,North America
ORD-501015,2025-11-23,C-2064,User Name 2064,user_2064@example.com,Office Supplies,Sticky Notes,3.99,1,0.1,3.59,1.22,PayPal,United States,Florida,North America
ORD-501016,2026-03-21,C-2133,User Name 2133,user_2133@example.com,Electronics,Keyboard,49.99,1,0.1,44.99,11.95,Debit Card,United States,New York,North America
ORD-501017,2025-04-10,C-2146,User Name 2146,user_2146@example.com,Office Supplies,Desk Organizer,19.99,2,0.0,39.98,13.45,Credit Card,United States,New York,North America
ORD-501018,2025-04-25,C-2076,User Name 2076,user_2076@example.com,Electronics,Wireless Mouse,29.99,3,0.2,71.98,18.52,Apple Pay,United States,California,North America
ORD-501019,2026-05-19,C-2103,User Name 2103,user_2103@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,23.79,Debit Card,United States,Texas,North America
ORD-501020,2026-05-17,C-2164,User Name 2164,user_2164@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,4.6,Stripe,United States,Ohio,North America
ORD-501021,2026-05-28,C-2099,User Name 2099,user_2099@example.com,Books,Biography,24.99,2,0.0,49.98,10.98,Apple Pay,United States,Texas,North America
ORD-501022,2025-11-06,C-2095,User Name 2095,user_2095@example.com,Electronics,Monitor,189.99,1,0.1,170.99,61.61,Stripe,United States,Georgia,North America
ORD-501023,2026-02-02,C-2126,User Name 2126,user_2126@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,7.92,Credit Card,United States,Ohio,North America
ORD-501024,2026-01-13,C-2079,User Name 2079,user_2079@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,8.61,Apple Pay,United States,Florida,North America
ORD-501025,2025-11-06,C-2041,User Name 2041,user_2041@example.com,Electronics,Monitor,189.99,1,0.0,189.99,91.01,Debit Card,United States,Florida,North America
ORD-501026,2026-03-24,C-2049,User Name 2049,user_2049@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,14.15,PayPal,United States,Georgia,North America
ORD-501027,2026-06-23,C-2155,User Name 2155,user_2155@example.com,Books,Cookbook,19.99,2,0.1,35.98,9.0,PayPal,United States,Florida,North America
ORD-501028,2025-08-28,C-2190,User Name 2190,user_2190@example.com,Office Supplies,Gel Pens,5.99,2,0.1,10.78,4.59,Apple Pay,United States,California,North America
ORD-501029,2025-10-04,C-2132,User Name 2132,user_2132@example.com,Books,Self-Help Book,12.99,1,0.2,10.39,2.72,Apple Pay,United States,California,North America
ORD-501030,2025-03-06,C-2065,User Name 2065,user_2065@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,2.39,Debit Card,United States,Florida,North America
ORD-501031,2026-06-06,C-2051,User Name 2051,user_2051@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,9.17,Credit Card,United States,Ohio,North America
ORD-501032,2026-02-09,C-2125,User Name 2125,user_2125@example.com,Electronics,Webcam,59.99,1,0.0,59.99,21.53,Apple Pay,United States,California,North America
ORD-501033,2025-05-28,C-2167,User Name 2167,user_2167@example.com,Electronics,USB-C Hub,39.99,2,0.0,79.98,17.37,Debit Card,United States,California,North America
ORD-501034,2025-07-15,C-2194,User Name 2194,user_2194@example.com,Electronics,Webcam,59.99,1,0.0,59.99,20.32,PayPal,United States,Pennsylvania,North America
ORD-501035,2025-05-08,C-2155,User Name 2155,user_2155@example.com,Home Decor,Throw Pillow,15.99,2,0.0,31.98,8.12,Debit Card,United States,Georgia,North America
ORD-501036,2025-02-27,C-2057,User Name 2057,user_2057@example.com,Home Decor,Scented Candle,12.99,1,0.0,12.99,2.77,Stripe,United States,Pennsylvania,North America
ORD-501037,2025-04-07,C-2072,User Name 2072,user_2072@example.com,Books,Biography,24.99,2,0.0,49.98,18.6,Apple Pay,United States,New York,North America
ORD-501038,2026-01-29,C-2090,User Name 2090,user_2090@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,2.15,Debit Card,United States,Florida,North America
ORD-501039,2025-07-29,C-2154,User Name 2154,user_2154@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,1.65,Apple Pay,United States,Washington,North America
ORD-501040,2025-12-29,C-2058,User Name 2058,user_2058@example.com,Home Decor,Scented Candle,12.99,1,0.1,11.69,4.03,Debit Card,United States,Texas,North America
ORD-501041,2025-06-29,C-2187,User Name 2187,user_2187@example.com,Books,Cookbook,19.99,1,0.0,19.99,8.38,Apple Pay,United States,Georgia,North America
ORD-501042,2026-04-05,C-2113,User Name 2113,user_2113@example.com,Home Decor,Scented Candle,12.99,2,0.0,25.98,7.18,Credit Card,United States,New York,North America
ORD-501043,2025-12-31,C-2138,User Name 2138,user_2138@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,3.62,Stripe,United States,Florida,North America
ORD-501044,2025-05-03,C-2140,User Name 2140,user_2140@example.com,Home Decor,Desk Lamp,34.99,1,0.2,27.99,8.41,Apple Pay,United States,Washington,North America
ORD-501045,2025-04-26,C-2127,User Name 2127,user_2127@example.com,Electronics,Keyboard,49.99,2,0.2,79.98,24.39,Stripe,United States,New York,North America
ORD-501046,2026-01-22,C-2168,User Name 2168,user_2168@example.com,Office Supplies,Notebook,8.99,2,0.0,17.98,7.28,Stripe,United States,Texas,North America
ORD-501047,2025-11-09,C-2110,User Name 2110,user_2110@example.com,Books,Fiction Novel,14.99,2,0.0,29.98,8.73,Stripe,United States,California,North America
ORD-501048,2025-07-30,C-2095,User Name 2095,user_2095@example.com,Office Supplies,Notebook,8.99,2,0.0,17.98,5.45,Credit Card,United States,Washington,North America
ORD-501049,2025-05-12,C-2130,User Name 2130,user_2130@example.com,Office Supplies,Gel Pens,5.99,1,0.2,4.79,0.98,Stripe,United States,Ohio,North America
ORD-501050,2025-03-21,C-2015,User Name 2015,user_2015@example.com,Electronics,Webcam,59.99,1,0.0,59.99,16.01,Credit Card,United States,Texas,North America
ORD-501051,2025-11-14,C-2018,User Name 2018,user_2018@example.com,Books,Cookbook,19.99,1,0.2,15.99,6.52,Debit Card,United States,California,North America
ORD-501052,2025-08-20,C-2013,User Name 2013,user_2013@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,17.5,Stripe,United States,Texas,North America
ORD-501053,2026-03-10,C-2053,User Name 2053,user_2053@example.com,Electronics,Webcam,59.99,1,0.0,59.99,12.6,Apple Pay,United States,New York,North America
ORD-501054,2026-02-05,C-2112,User Name 2112,user_2112@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,1.3,Credit Card,United States,Georgia,North America
ORD-501055,2025-06-23,C-2027,User Name 2027,user_2027@example.com,Electronics,Monitor,189.99,1,0.2,151.99,49.03,Credit Card,United States,New York,North America
ORD-501056,2025-02-26,C-2106,User Name 2106,user_2106@example.com,Electronics,Wireless Mouse,29.99,2,0.0,59.98,26.3,Credit Card,United States,Texas,North America
ORD-501057,2026-01-07,C-2146,User Name 2146,user_2146@example.com,Home Decor,Indoor Plant,22.99,1,0.1,20.69,10.3,Debit Card,United States,Ohio,North America
ORD-501058,2026-05-02,C-2077,User Name 2077,user_2077@example.com,Home Decor,Desk Lamp,34.99,2,0.0,69.98,27.64,Apple Pay,United States,Pennsylvania,North America
ORD-501059,2025-08-26,C-2159,User Name 2159,user_2159@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,4.38,Stripe,United States,Georgia,North America
ORD-501060,2026-06-15,C-2128,User Name 2128,user_2128@example.com,Electronics,Webcam,59.99,2,0.1,107.98,52.2,Credit Card,United States,New York,North America
ORD-501061,2026-05-25,C-2058,User Name 2058,user_2058@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,8.06,Stripe,United States,Washington,North America
ORD-501062,2026-04-19,C-2077,User Name 2077,user_2077@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,9.6,PayPal,United States,Texas,North America
ORD-501063,2025-04-30,C-2191,User Name 2191,user_2191@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,7.08,Debit Card,United States,Ohio,North America
ORD-501064,2025-08-24,C-2051,User Name 2051,user_2051@example.com,Office Supplies,Notebook,8.99,1,0.1,8.09,1.95,Debit Card,United States,Florida,North America
ORD-501065,2026-03-25,C-2068,User Name 2068,user_2068@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,16.17,Apple Pay,United States,Washington,North America
ORD-501066,2025-03-14,C-2032,User Name 2032,user_2032@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,1.87,Stripe,United States,Georgia,North America
ORD-501067,2025-10-16,C-2015,User Name 2015,user_2015@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,11.0,PayPal,United States,Washington,North America
ORD-501068,2025-02-10,C-2102,User Name 2102,user_2102@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,14.12,Apple Pay,United States,Pennsylvania,North America
ORD-501069,2025-04-29,C-2127,User Name 2127,user_2127@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,21.07,PayPal,United States,Georgia,North America
ORD-501070,2025-06-17,C-2016,User Name 2016,user_2016@example.com,Books,Biography,24.99,1,0.0,24.99,5.29,Debit Card,United States,California,North America
ORD-501071,2025-07-04,C-2163,User Name 2163,user_2163@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,3.29,Credit Card,United States,Texas,North America
ORD-501072,2026-04-12,C-2006,User Name 2006,user_2006@example.com,Office Supplies,Sticky Notes,3.99,1,0.0,3.99,1.41,Stripe,United States,Georgia,North America
ORD-501073,2026-04-27,C-2134,User Name 2134,user_2134@example.com,Office Supplies,Desk Organizer,19.99,1,0.2,15.99,7.18,Credit Card,United States,Georgia,North America
ORD-501074,2025-07-06,C-2106,User Name 2106,user_2106@example.com,Office Supplies,Desk Organizer,19.99,1,0.2,15.99,4.31,Credit Card,United States,California,North America
ORD-501075,2025-04-04,C-2199,User Name 2199,user_2199@example.com,Home Decor,Indoor Plant,22.99,1,0.2,18.39,8.99,Stripe,United States,California,North America
ORD-501076,2026-02-14,C-2165,User Name 2165,user_2165@example.com,Office Supplies,Paper Shredder,45.99,3,0.0,137.97,41.42,Apple Pay,United States,Washington,North America
ORD-501077,2026-01-14,C-2103,User Name 2103,user_2103@example.com,Office Supplies,Gel Pens,5.99,2,0.0,11.98,5.06,Apple Pay,United States,Washington,North America
ORD-501078,2025-05-04,C-2153,User Name 2153,user_2153@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,15.85,Credit Card,United States,Texas,North America
ORD-501079,2025-10-24,C-2092,User Name 2092,user_2092@example.com,Office Supplies,Gel Pens,5.99,2,0.0,11.98,5.06,Credit Card,United States,Ohio,North America
ORD-501080,2025-09-12,C-2125,User Name 2125,user_2125@example.com,Books,Biography,24.99,1,0.0,24.99,12.47,PayPal,United States,California,North America
ORD-501081,2025-07-03,C-2146,User Name 2146,user_2146@example.com,Home Decor,Indoor Plant,22.99,2,0.0,45.98,12.33,Stripe,United States,Florida,North America
ORD-501082,2025-07-11,C-2055,User Name 2055,user_2055@example.com,Electronics,Webcam,59.99,1,0.1,53.99,22.83,Debit Card,United States,California,North America
ORD-501083,2025-09-09,C-2029,User Name 2029,user_2029@example.com,Books,Self-Help Book,12.99,1,0.0,12.99,5.52,Stripe,United States,California,North America
ORD-501084,2026-05-18,C-2088,User Name 2088,user_2088@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,8.92,PayPal,United States,Georgia,North America
